ping_time,busId,lat,lng,bearing,direction,plateNumber,stopId
2025-11-11T17:08:27.060940,11532,31.94552,35.9288,0,0,58-11532,10636
2025-11-11T17:08:27.060940,78890,31.945328,35.928757,197.9,0,58-78890,10635
2025-11-11T17:08:27.060940,11718,31.945381,35.928635,0,0,58-11718,10637
2025-11-11T17:08:27.060940,11017,31.945309,35.92868,0,0,58-11017,10635
2025-11-11T17:08:27.060940,11526,31.990356,35.911137,52.83,1,58-11526,10643
2025-11-11T17:08:27.060940,56302,31.992523,35.89022,126.5,1,58-56302,10643
2025-11-11T17:08:27.060940,30702,32.01134,35.87071,159.4,1,58-30702,10635
2025-11-11T17:08:27.060940,93341,32.00488,35.87347,151.9,1,58-93341,10643
2025-11-11T17:08:27.060940,11514,31.992489,35.89018,127.28,1,58-11514,10634
2025-11-11T17:08:27.060940,66163,31.964104,35.88365,214.6,1,58-66163,10635
2025-11-11T17:08:27.060940,11541,32.020805,35.842773,289.38,1,58-11541,10629
2025-11-11T17:08:27.060940,11364,31.945982,35.91925,104.25,1,58-11364,10626
2025-11-11T17:08:27.060940,11535,31.963058,35.882786,215.02,1,58-11535,10625
2025-11-11T17:08:27.060940,59197,31.947468,35.91651,126.3,1,58-59197,10615
2025-11-11T17:08:27.060940,11682,31.963861,35.883385,215.51,1,58-11682,10618
2025-11-11T17:08:27.060940,11550,31.951803,35.89662,87.66,1,58-11550,10617
2025-11-11T17:08:27.060940,24926,32.02212,35.844254,257.1,1,58-24926,10613
2025-11-11T17:08:27.060940,11385,32.02179,35.84388,0,1,58-11385,10613
2025-11-11T17:08:27.060940,94951,31.947126,35.909573,243.7,1,58-94951,10613
2025-11-11T17:10:38.116735,84113,31.975727,35.88742,207.2,0,58-84113,10612
2025-11-11T17:10:38.116735,11379,31.945822,35.923084,0,0,58-11379,10612
2025-11-11T17:10:38.116735,42113,31.946043,35.928165,112.5,0,58-42113,10612
2025-11-11T17:10:38.116735,75259,31.94827,35.91446,268,0,58-75259,10612
2025-11-11T17:10:38.116735,11499,31.945253,35.928486,0,0,58-11499,10612
2025-11-11T17:10:38.116735,11547,32.020836,35.843678,204.04,0,58-11547,10633
2025-11-11T17:10:38.116735,37113,31.956518,35.881985,303.8,0,58-37113,10613
2025-11-11T17:10:38.116735,47376,31.967316,35.88693,0,0,58-47376,11675
2025-11-11T17:10:38.116735,10984,31.983238,35.89488,45.64,0,58-10984,10617
2025-11-11T17:10:38.116735,11670,31.945452,35.928623,0,0,58-11670,10622
2025-11-11T17:10:38.116735,88302,32.01704,35.86648,321,0,58-88302,10625
2025-11-11T17:10:38.116735,45556,31.986406,35.897327,316.5,0,58-45556,10625
2025-11-11T17:10:38.116735,11502,32.010597,35.871056,344.56,0,58-11502,10631
2025-11-11T17:10:38.116735,56867,32.01119,35.870827,342.8,0,58-56867,10632
2025-11-11T17:10:38.116735,11649,32.017506,35.866077,321.43,0,58-11649,10633
2025-11-11T17:10:38.116735,10975,31.945284,35.9287,0,0,58-10975,10635
2025-11-11T17:10:38.116735,55857,31.946194,35.927467,101.3,0,58-55857,10635
2025-11-11T17:10:38.116735,10978,31.94528,35.928703,0,0,58-10978,10635
2025-11-11T17:10:38.116735,11688,31.945698,35.928726,0,0,58-11688,10635
2025-11-11T17:10:38.116735,73439,31.945606,35.928802,165.6,0,58-73439,10636
2025-11-11T17:10:38.116735,11490,31.945297,35.9287,0,0,58-11490,10635
2025-11-11T17:10:38.116735,11532,31.94552,35.9288,0,0,58-11532,10636
2025-11-11T17:10:38.116735,78890,31.945328,35.928757,197.9,0,58-78890,10635
2025-11-11T17:10:38.116735,11718,31.945381,35.928635,0,0,58-11718,10637
2025-11-11T17:10:38.116735,11017,31.945309,35.92868,0,0,58-11017,10635
2025-11-11T17:10:38.116735,11526,31.993423,35.919804,76.73,1,58-11526,10643
2025-11-11T17:10:38.116735,56302,31.98789,35.89561,140.1,1,58-56302,10643
2025-11-11T17:10:38.116735,30702,32.002625,35.87519,139.1,1,58-30702,10635
2025-11-11T17:10:38.116735,93341,31.998423,35.881016,126.8,1,58-93341,10643
2025-11-11T17:10:38.116735,11514,31.98707,35.896206,146.19,1,58-11514,10634
2025-11-11T17:10:38.116735,66163,31.95913,35.879726,214.2,1,58-66163,10635
2025-11-11T17:10:38.116735,11541,32.020805,35.842773,289.38,1,58-11541,10629
2025-11-11T17:10:38.116735,11364,31.946154,35.927387,102.05,1,58-11364,10626
2025-11-11T17:10:38.116735,11535,31.95847,35.879288,0,1,58-11535,10625
2025-11-11T17:10:38.116735,59197,31.946077,35.92796,106.5,1,58-59197,10615
2025-11-11T17:10:38.116735,11682,31.95843,35.879192,0,1,58-11682,10618
2025-11-11T17:10:38.116735,11550,31.951803,35.89662,87.66,1,58-11550,10617
2025-11-11T17:10:38.116735,24926,32.02212,35.844254,257.1,1,58-24926,10613
2025-11-11T17:10:38.116735,11385,32.02179,35.84388,0,1,58-11385,10613
2025-11-11T17:10:38.116735,94951,31.949106,35.90318,325.6,1,58-94951,10613
2025-11-11T17:11:17.603533,84113,31.970839,35.88623,177.5,0,58-84113,10612
2025-11-11T17:11:17.603533,11379,31.945683,35.920662,285.32,0,58-11379,10612
2025-11-11T17:11:17.603533,42113,31.945038,35.92864,193.2,0,58-42113,10612
2025-11-11T17:11:17.603533,75259,31.94791,35.912724,249.6,0,58-75259,10612
2025-11-11T17:11:17.603533,11499,31.945253,35.928486,0,0,58-11499,10612
2025-11-11T17:11:17.603533,11547,32.020836,35.84276,285.79,0,58-11547,10633
2025-11-11T17:11:17.603533,37113,31.958288,35.879204,17.5,0,58-37113,10613
2025-11-11T17:11:17.603533,47376,31.967316,35.88693,0,0,58-47376,11675
2025-11-11T17:11:17.603533,10984,31.983812,35.89572,56.81,0,58-10984,10617
2025-11-11T17:11:17.603533,11670,31.945452,35.928623,0,0,58-11670,10622
2025-11-11T17:11:17.603533,88302,32.01799,35.865627,326.5,0,58-88302,10625
2025-11-11T17:11:17.603533,45556,31.987358,35.896317,318.2,0,58-45556,10625
2025-11-11T17:11:17.603533,11502,32.011482,35.870724,336.87,0,58-11502,10631
2025-11-11T17:11:17.603533,56867,32.01548,35.867924,322.3,0,58-56867,10632
2025-11-11T17:11:17.603533,11649,32.01817,35.865425,0,0,58-11649,10633
2025-11-11T17:11:17.603533,10975,31.945284,35.9287,0,0,58-10975,10635
2025-11-11T17:11:17.603533,55857,31.946194,35.927467,101.3,0,58-55857,10635
2025-11-11T17:11:17.603533,10978,31.94528,35.928703,0,0,58-10978,10635
2025-11-11T17:11:17.603533,11688,31.945698,35.928726,0,0,58-11688,10635
2025-11-11T17:11:17.603533,73439,31.945606,35.928802,165.6,0,58-73439,10636
2025-11-11T17:11:17.603533,11490,31.945297,35.9287,0,0,58-11490,10635
2025-11-11T17:11:17.603533,11532,31.94552,35.9288,0,0,58-11532,10636
2025-11-11T17:11:17.603533,78890,31.945328,35.928757,197.9,0,58-78890,10635
2025-11-11T17:11:17.603533,11718,31.945381,35.928635,0,0,58-11718,10637
2025-11-11T17:11:17.603533,11017,31.945309,35.92868,0,0,58-11017,10635
2025-11-11T17:11:17.603533,11526,31.993778,35.92145,77.79,1,58-11526,10643
2025-11-11T17:11:17.603533,56302,31.986506,35.89683,136.8,1,58-56302,10643
2025-11-11T17:11:17.603533,30702,31.999537,35.879192,125.7,1,58-30702,10635
2025-11-11T17:11:17.603533,93341,31.99565,35.885303,127.9,1,58-93341,10643
2025-11-11T17:11:17.603533,11514,31.985926,35.897366,140.44,1,58-11514,10634
2025-11-11T17:11:17.603533,66163,31.957703,35.879704,123.8,1,58-66163,10635
2025-11-11T17:11:17.603533,11541,32.021988,35.844093,70.77,1,58-11541,10629
2025-11-11T17:11:17.603533,11364,31.945248,35.92873,0,1,58-11364,10626
2025-11-11T17:11:17.603533,11535,31.957924,35.87934,125.89,1,58-11535,10625
2025-11-11T17:11:17.603533,59197,31.945368,35.92875,199.2,1,58-59197,10615
2025-11-11T17:11:17.603533,11682,31.956587,35.881744,122.44,1,58-11682,10618
2025-11-11T17:11:17.603533,11550,31.951803,35.89662,87.66,1,58-11550,10617
2025-11-11T17:11:17.603533,24926,32.02212,35.844254,257.1,1,58-24926,10613
2025-11-11T17:11:17.603533,11385,32.02179,35.84388,0,1,58-11385,10613
2025-11-11T17:11:17.603533,94951,31.952131,35.89849,283.3,1,58-94951,10613
2025-11-11T17:12:06.150477,84113,31.96743,35.886898,170.2,0,58-84113,10612
2025-11-11T17:12:06.150477,11379,31.948034,35.915565,0,0,58-11379,10612
2025-11-11T17:12:06.150477,42113,31.945036,35.92864,193.2,0,58-42113,10612
2025-11-11T17:12:06.150477,75259,31.94562,35.906677,308.2,0,58-75259,10612
2025-11-11T17:12:06.150477,11499,31.945253,35.928486,0,0,58-11499,10612
2025-11-11T17:12:06.150477,11547,32.020836,35.84276,285.79,0,58-11547,10633
2025-11-11T17:12:06.150477,37113,31.959293,35.879932,35.7,0,58-37113,10613
2025-11-11T17:12:06.150477,47376,31.968939,35.8865,347.34,0,58-47376,11675
2025-11-11T17:12:06.150477,10984,31.985226,35.897907,84.73,0,58-10984,10617
2025-11-11T17:12:06.150477,11670,31.945452,35.928623,0,0,58-11670,10622
2025-11-11T17:12:06.150477,88302,32.018196,35.86541,318.6,0,58-88302,10625
2025-11-11T17:12:06.150477,45556,31.987886,35.895695,310.5,0,58-45556,10625
2025-11-11T17:12:06.150477,11502,32.015392,35.86804,0,0,58-11502,10631
2025-11-11T17:12:06.150477,56867,32.015793,35.867638,319.7,0,58-56867,10632
2025-11-11T17:12:06.150477,11649,32.01817,35.865425,0,0,58-11649,10633
2025-11-11T17:12:06.150477,10975,31.945284,35.9287,0,0,58-10975,10635
2025-11-11T17:12:06.150477,55857,31.946194,35.927467,101.3,0,58-55857,10635
2025-11-11T17:12:06.150477,10978,31.94528,35.928703,0,0,58-10978,10635
2025-11-11T17:12:06.150477,11688,31.945698,35.928726,0,0,58-11688,10635
2025-11-11T17:12:06.150477,73439,31.945606,35.928802,165.6,0,58-73439,10636
2025-11-11T17:12:06.150477,11490,31.945297,35.9287,0,0,58-11490,10635
2025-11-11T17:12:06.150477,11532,31.94552,35.9288,0,0,58-11532,10636
2025-11-11T17:12:06.150477,78890,31.945328,35.928757,197.9,0,58-78890,10635
2025-11-11T17:12:06.150477,11718,31.945381,35.928635,0,0,58-11718,10637
2025-11-11T17:12:06.150477,11017,31.945309,35.92868,0,0,58-11017,10635
2025-11-11T17:12:06.150477,11526,31.99363,35.926163,95.16,1,58-11526,10643
2025-11-11T17:12:06.150477,56302,31.985764,35.89748,146.4,1,58-56302,10643
2025-11-11T17:12:06.150477,30702,31.998241,35.881237,126.4,1,58-30702,10635
2025-11-11T17:12:06.150477,93341,31.994555,35.887012,126.4,1,58-93341,10643
2025-11-11T17:12:06.150477,11514,31.98537,35.897804,136.63,1,58-11514,10634
2025-11-11T17:12:06.150477,66163,31.955406,35.883995,122.6,1,58-66163,10635
2025-11-11T17:12:06.150477,11541,32.022552,35.846127,72.12,1,58-11541,10629
2025-11-11T17:12:06.150477,11364,31.945248,35.92873,0,1,58-11364,10626
2025-11-11T17:12:06.150477,11535,31.955305,35.88404,119.74,1,58-11535,10625
2025-11-11T17:12:06.150477,59197,31.945333,35.928757,187.7,1,58-59197,10615
2025-11-11T17:12:06.150477,11682,31.95391,35.88807,0,1,58-11682,10618
2025-11-11T17:12:06.150477,11550,31.951803,35.89662,87.66,1,58-11550,10617
2025-11-11T17:12:06.150477,24926,32.02212,35.844254,257.1,1,58-24926,10613
2025-11-11T17:12:06.150477,11385,32.02179,35.84388,0,1,58-11385,10613
2025-11-11T17:12:06.150477,94951,31.952173,35.894302,270.1,1,58-94951,10613
2025-11-11T17:12:47.793600,84113,31.966969,35.887005,167,0,58-84113,10612
2025-11-11T17:12:47.793600,11379,31.948072,35.91541,292,0,58-11379,10612
2025-11-11T17:12:47.793600,42113,31.94518,35.928448,36.7,0,58-42113,10612
2025-11-11T17:12:47.793600,75259,31.94705,35.904648,318,0,58-75259,10612
2025-11-11T17:12:47.793600,11499,31.945278,35.928505,0,0,58-11499,10612
2025-11-11T17:12:47.793600,11547,32.020836,35.84276,285.79,0,58-11547,10633
2025-11-11T17:12:47.793600,37113,31.961893,35.881897,31.3,0,58-37113,10613
2025-11-11T17:12:47.793600,47376,31.968979,35.88649,0,0,58-47376,11675
2025-11-11T17:12:47.793600,10984,31.985865,35.89807,0,0,58-10984,10617
2025-11-11T17:12:47.793600,11670,31.945452,35.928623,0,0,58-11670,10622
2025-11-11T17:12:47.793600,88302,32.020008,35.863384,314.6,0,58-88302,10625
2025-11-11T17:12:47.793600,45556,31.988667,35.894756,313.5,0,58-45556,10625
2025-11-11T17:12:47.793600,11502,32.01797,35.865646,322.13,0,58-11502,10631
2025-11-11T17:12:47.793600,56867,32.018364,35.865223,317.39,0,58-56867,10632
2025-11-11T17:12:47.793600,11649,32.022232,35.860672,314.95,0,58-11649,10633
2025-11-11T17:12:47.793600,10975,31.945284,35.9287,0,0,58-10975,10635
2025-11-11T17:12:47.793600,55857,31.946194,35.927467,101.3,0,58-55857,10635
2025-11-11T17:12:47.793600,10978,31.94528,35.928703,0,0,58-10978,10635
2025-11-11T17:12:47.793600,11688,31.945698,35.928726,0,0,58-11688,10635
2025-11-11T17:12:47.793600,73439,31.945606,35.928802,165.6,0,58-73439,10636
2025-11-11T17:12:47.793600,11490,31.945297,35.9287,0,0,58-11490,10635
2025-11-11T17:12:47.793600,11532,31.94552,35.9288,0,0,58-11532,10636
2025-11-11T17:12:47.793600,78890,31.945328,35.928757,197.9,0,58-78890,10635
2025-11-11T17:12:47.793600,11718,31.945381,35.928635,0,0,58-11718,10637
2025-11-11T17:12:47.793600,11017,31.945309,35.92868,0,0,58-11017,10635
2025-11-11T17:13:41.064151,11526,31.992434,35.93385,0,1,58-11526,10643
2025-11-11T17:13:41.064151,56302,31.985456,35.89781,133.8,1,58-56302,10643
2025-11-11T17:13:41.064151,30702,31.993105,35.889378,127.3,1,58-30702,10635
2025-11-11T17:13:41.064151,93341,31.992472,35.890347,129.5,1,58-93341,10643
2025-11-11T17:13:41.064151,11514,31.985346,35.897835,0,1,58-11514,10634
2025-11-11T17:13:41.064151,66163,31.955248,35.884415,120,1,58-66163,10635
2025-11-11T17:13:41.064151,11541,32.02447,35.852913,73.06,1,58-11541,10629
2025-11-11T17:13:41.064151,11364,31.945026,35.92844,0,1,58-11364,10626
2025-11-11T17:13:41.064151,11535,31.953686,35.888557,118.22,1,58-11535,10625
2025-11-11T17:13:41.064151,59197,31.945004,35.928642,207.5,1,58-59197,10615
2025-11-11T17:13:41.064151,11682,31.951757,35.893715,99.61,1,58-11682,10618
2025-11-11T17:13:41.064151,11550,31.951803,35.89662,87.66,1,58-11550,10617
2025-11-11T17:13:41.064151,24926,32.02212,35.844254,257.1,1,58-24926,10613
2025-11-11T17:13:41.064151,11385,32.02179,35.84388,0,1,58-11385,10613
2025-11-11T17:13:41.064151,94951,31.954424,35.88788,292.8,1,58-94951,10613
2025-11-11T17:14:30.733617,84113,31.96578,35.885197,228.5,0,58-84113,10612
2025-11-11T17:14:30.733617,11379,31.94553,35.90728,0,0,58-11379,10612
2025-11-11T17:14:30.733617,42113,31.945288,35.928493,35,0,58-42113,10612
2025-11-11T17:14:30.733617,75259,31.953602,35.88893,293.8,0,58-75259,10612
2025-11-11T17:14:30.733617,11499,31.945278,35.928505,0,0,58-11499,10612
2025-11-11T17:14:30.733617,11547,32.020836,35.84276,285.79,0,58-11547,10633
2025-11-11T17:14:30.733617,37113,31.964731,35.88429,42.7,0,58-37113,10613
2025-11-11T17:14:30.733617,47376,31.976599,35.88793,0,0,58-47376,11675
2025-11-11T17:14:30.733617,10984,31.986652,35.897133,0,0,58-10984,10617
2025-11-11T17:14:30.733617,11670,31.94759,35.91633,303.55,0,58-11670,10622
2025-11-11T17:14:30.733617,88302,32.024796,35.855354,266.7,0,58-88302,10625
2025-11-11T17:14:30.733617,45556,31.992186,35.890774,309.39,0,58-45556,10625
2025-11-11T17:14:30.733617,11502,32.022076,35.860928,314.25,0,58-11502,10631
2025-11-11T17:14:30.733617,56867,32.02151,35.86159,314.3,0,58-56867,10632
2025-11-11T17:14:30.733617,11649,32.02474,35.855083,0,0,58-11649,10633
2025-11-11T17:14:30.733617,10975,31.945284,35.9287,0,0,58-10975,10635
2025-11-11T17:14:30.733617,55857,31.946194,35.927467,101.3,0,58-55857,10635
2025-11-11T17:14:30.733617,10978,31.94528,35.928703,0,0,58-10978,10635
2025-11-11T17:14:30.733617,11688,31.945698,35.928726,0,0,58-11688,10635
2025-11-11T17:14:30.733617,73439,31.945606,35.928802,165.6,0,58-73439,10636
2025-11-11T17:14:30.733617,11490,31.945297,35.9287,0,0,58-11490,10635
2025-11-11T17:14:30.733617,11532,31.94552,35.9288,0,0,58-11532,10636
2025-11-11T17:14:30.733617,78890,31.945328,35.928757,197.9,0,58-78890,10635
2025-11-11T17:14:30.733617,11718,31.945381,35.928635,0,0,58-11718,10637
2025-11-11T17:14:30.733617,11017,31.945309,35.92868,0,0,58-11017,10635
2025-11-11T17:14:30.733617,11526,31.99036,35.941166,107.86,1,58-11526,10643
2025-11-11T17:14:30.733617,56302,31.985779,35.89819,313.2,1,58-56302,10643
2025-11-11T17:14:30.733617,30702,31.992453,35.890396,126,1,58-30702,10635
2025-11-11T17:14:30.733617,93341,31.992474,35.89036,129.3,1,58-93341,10643
2025-11-11T17:14:30.733617,11514,31.985249,35.898186,0,1,58-11514,10634
2025-11-11T17:14:30.733617,66163,31.95367,35.88873,117.9,1,58-66163,10635
2025-11-11T17:14:30.733617,11541,32.02475,35.8541,0,1,58-11541,10629
2025-11-11T17:14:30.733617,11364,31.945026,35.92844,0,1,58-11364,10626
2025-11-11T17:14:30.733617,11535,31.953539,35.888878,0,1,58-11535,10625
2025-11-11T17:14:30.733617,59197,31.945002,35.928642,207.5,1,58-59197,10615
2025-11-11T17:14:30.733617,11682,31.951567,35.89906,108.46,1,58-11682,10618
2025-11-11T17:14:30.733617,11550,31.951803,35.89662,87.66,1,58-11550,10617
2025-11-11T17:14:30.733617,24926,32.02212,35.844254,257.1,1,58-24926,10613
2025-11-11T17:14:30.733617,11385,32.02179,35.84388,0,1,58-11385,10613
2025-11-11T17:14:30.733617,94951,31.955526,35.884647,298.39,1,58-94951,10613
2025-11-11T17:15:19.950119,11526,31.989874,35.942894,0,1,58-11526,10643
2025-11-11T17:15:19.950119,56302,31.984154,35.89575,218.6,1,58-56302,10643
2025-11-11T17:15:19.950119,30702,31.990648,35.892704,138.1,1,58-30702,10635
2025-11-11T17:15:19.950119,93341,31.988693,35.894737,138.19,1,58-93341,10643
2025-11-11T17:15:19.950119,11514,31.984812,35.896523,225.51,1,58-11514,10634
2025-11-11T17:15:19.950119,66163,31.95169,35.894825,87,1,58-66163,10635
2025-11-11T17:15:19.950119,11541,32.024776,35.855087,0,1,58-11541,10629
2025-11-11T17:15:19.950119,11364,31.945026,35.92844,0,1,58-11364,10626
2025-11-11T17:15:19.950119,11535,31.951674,35.89519,88.14,1,58-11535,10625
2025-11-11T17:15:19.950119,59197,31.945017,35.928642,207.3,1,58-59197,10615
2025-11-11T17:15:19.950119,11682,31.945604,35.90661,126.53,1,58-11682,10618
2025-11-11T17:15:19.950119,11550,31.951803,35.89662,87.66,1,58-11550,10617
2025-11-11T17:15:19.950119,24926,32.02212,35.844254,257.1,1,58-24926,10613
2025-11-11T17:15:19.950119,11385,32.02179,35.84388,0,1,58-11385,10613
2025-11-11T17:15:19.950119,94951,31.95567,35.884254,298.89,1,58-94951,10613
2025-11-11T17:34:51.229256,30702,31.958414,35.879276,205.8,0,58-30702,10630
2025-11-11T17:34:51.229256,24926,31.988316,35.895206,317.89,0,58-24926,10623
2025-11-11T17:34:51.229256,63779,32.006317,35.872643,336.82,0,58-63779,10619
2025-11-11T17:34:51.229256,11379,31.980833,35.892075,0,0,58-11379,10626
2025-11-11T17:34:51.229256,42113,31.964115,35.883694,36.29,0,58-42113,10630
2025-11-11T17:34:51.229256,75259,31.987656,35.895977,314.89,0,58-75259,10625
2025-11-11T17:34:51.229256,11499,31.964157,35.883778,0,0,58-11499,10630
2025-11-11T17:34:51.229256,11547,32.0158,35.867558,0,0,58-11547,11671
2025-11-11T17:34:51.229256,37113,32.00582,35.87298,330.2,0,58-37113,10619
2025-11-11T17:34:51.229256,47376,32.024734,35.854904,268.2,0,58-47376,10614
2025-11-11T17:34:51.229256,10984,32.02082,35.842754,286.68,0,58-10984,10612
2025-11-11T17:34:51.229256,11670,31.980713,35.89189,45.52,0,58-11670,10626
2025-11-11T17:34:51.229256,88302,32.024773,35.854996,87.1,0,58-88302,11675
2025-11-11T17:34:51.229256,45556,32.02081,35.84271,284.2,0,58-45556,10612
2025-11-11T17:34:51.229256,11502,32.020847,35.84274,286.49,0,58-11502,10631
2025-11-11T17:34:51.229256,56867,32.020824,35.842724,286.2,0,58-56867,10632
2025-11-11T17:34:51.229256,11649,32.0208,35.842747,290.04,0,58-11649,10633
2025-11-11T17:34:51.229256,55857,31.946194,35.927467,101.3,0,58-55857,10635
2025-11-11T17:34:51.229256,73439,31.945606,35.928802,165.6,0,58-73439,10636
2025-11-11T17:34:51.229256,11718,31.969805,35.88638,355.46,0,58-11718,10629
2025-11-11T17:34:51.229256,84113,31.945356,35.92855,28.7,1,58-84113,10643
2025-11-11T17:34:51.229256,10975,32.02242,35.860332,134.01,1,58-10975,10616
2025-11-11T17:34:51.229256,11017,31.992346,35.890404,126.84,1,58-11017,10622
2025-11-11T17:34:51.229256,11688,31.9884,35.89502,0,1,58-11688,10623
2025-11-11T17:34:51.229256,11490,31.97583,35.88744,204.71,1,58-11490,10627
2025-11-11T17:34:51.229256,11532,32.015156,35.868153,0,1,58-11532,10617
2025-11-11T17:34:51.229256,10978,31.945288,35.928726,0,1,58-10978,10635
2025-11-11T17:34:51.229256,78890,31.992887,35.88967,124.9,1,58-78890,10621
2025-11-11T17:34:51.229256,11526,31.999275,36.015694,0,1,58-11526,10643
2025-11-11T17:34:51.229256,56302,31.948286,35.914635,93.7,1,58-56302,10641
2025-11-11T17:34:51.229256,93341,31.955292,35.88425,120.5,1,58-93341,10631
2025-11-11T17:34:51.229256,11514,31.948265,35.91464,0,1,58-11514,10641
2025-11-11T17:34:51.229256,66163,31.94538,35.928616,32.5,1,58-66163,10643
2025-11-11T17:34:51.229256,11541,31.986435,35.897038,0,1,58-11541,10623
2025-11-11T17:34:51.229256,11364,31.957859,35.879436,307.37,1,58-11364,10631
