ping_time,busId,lat,lng,bearing,direction,plateNumber,stopId,disabledPerson,vehicleType,ac,bike,load
2025-11-13T17:53:29.774141,88302,31.954252,35.8871,111.2,0,58-88302,10629,0,0,0,0,N/A
2025-11-13T17:53:29.774141,63779,31.954105,35.88765,0,0,58-63779,10630,0,0,0,0,N/A
2025-11-13T17:53:29.774141,93341,31.954012,35.887753,118.1,0,58-93341,10630,0,0,0,0,N/A
2025-11-13T17:53:29.774141,11499,31.953918,35.88808,0,0,58-11499,10631,0,0,0,0,N/A
2025-11-13T17:53:29.774141,11688,31.946056,35.927944,105.35,0,58-11688,10635,0,0,0,0,N/A
2025-11-13T17:53:29.774141,56302,31.949154,35.90286,142.6,0,58-56302,10632,0,0,0,0,N/A
2025-11-13T17:53:29.774141,11526,31.950344,35.901447,130.91,0,58-11526,10633,0,0,0,0,N/A
2025-11-13T17:53:29.774141,11535,31.946157,35.92743,101.58,0,58-11535,10635,0,0,0,0,N/A
2025-11-13T17:53:29.774141,10996,32.02087,35.84261,290.35,0,58-10996,10612,0,0,0,0,N/A
2025-11-13T17:53:29.774141,11541,31.948097,35.915638,0,0,58-11541,10637,0,0,0,0,N/A
2025-11-13T17:53:29.774141,11649,31.999647,36.01603,0,0,58-11649,11675,0,0,0,0,N/A
2025-11-13T17:53:29.774141,11652,32.02022,35.863163,314.67,0,58-11652,10637,0,0,0,0,N/A
2025-11-13T17:53:29.774141,10984,31.945433,35.928642,0,1,58-10984,10643,0,0,0,0,N/A
2025-11-13T17:53:29.774141,11442,31.945492,35.928616,27.9,1,58-11442,10643,0,0,0,0,N/A
2025-11-13T17:53:29.774141,11682,31.947145,35.90471,317.89,1,58-11682,10634,0,0,0,0,N/A
2025-11-13T17:53:29.774141,11415,31.953793,35.88863,0,1,58-11415,10632,0,0,0,0,N/A
2025-11-13T17:53:29.774141,66163,31.963816,35.88345,35.29,1,58-66163,10630,0,0,0,0,N/A
2025-11-13T17:53:29.774141,59197,31.98352,35.89522,45.3,1,58-59197,10626,0,0,0,0,N/A
2025-11-13T17:53:29.774141,84113,31.98576,35.898148,312.7,1,58-84113,10625,0,0,0,0,N/A
2025-11-13T17:53:29.774141,11364,31.985914,35.897987,0,1,58-11364,10625,0,0,0,0,N/A
2025-11-13T17:53:29.774141,76678,31.98882,35.89456,319.1,1,58-76678,10623,0,0,0,0,N/A
2025-11-13T17:53:29.774141,11017,31.958261,35.954826,36.1,1,58-11017,10634,0,0,0,0,N/A
2025-11-13T17:53:29.774141,78890,32.01836,35.865288,314,1,58-78890,10615,0,0,0,0,N/A
2025-11-13T17:53:29.774141,42113,32.006317,35.87261,334.6,1,58-42113,10619,0,0,0,0,N/A
2025-11-13T17:53:29.774141,94951,32.021366,35.84189,282.6,1,58-94951,10615,0,0,0,0,N/A
2025-11-13T17:53:29.774141,45556,32.024815,35.854687,266.5,1,58-45556,10614,0,0,0,0,N/A
2025-11-13T17:53:29.774141,11547,31.999926,36.015854,0,1,58-11547,10635,0,0,0,0,N/A
2025-11-13T17:53:29.774141,10978,31.957146,35.88077,301.39,1,58-10978,10631,0,0,0,0,N/A
2025-11-13T17:53:29.774141,11532,31.992254,35.89032,0,1,58-11532,10622,0,0,0,0,N/A
2025-11-13T17:53:29.774141,11718,31.945595,35.90667,0,1,58-11718,10642,0,0,0,0,N/A
