ping_time,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-14T00:30:37.808767,26428,32.023273,35.85932,131.6,0,58-26428,11675,N/A
2025-11-14T00:30:37.808767,55857,32.0208,35.84272,285.8,0,58-55857,10612,N/A
2025-11-14T00:30:37.808767,15417,31.945614,35.907333,46.4,0,58-15417,10633,N/A
2025-11-14T00:30:37.808767,66163,32.020782,35.842724,291.2,0,58-66163,10612,N/A
2025-11-14T00:30:37.808767,59197,31.990767,35.892475,138.5,0,58-59197,10622,N/A
2025-11-14T00:30:37.808767,11364,32.021214,35.84296,0,0,58-11364,10612,N/A
2025-11-14T00:30:37.808767,78890,32.0208,35.84268,290.7,0,58-78890,10612,N/A
2025-11-14T00:30:37.808767,73439,31.999939,36.014465,1.2,0,58-73439,10622,N/A
2025-11-14T00:30:37.808767,11490,31.999413,36.014114,0,0,58-11490,10623,N/A
2025-11-14T00:30:37.808767,11502,31.945312,35.928673,199.54,0,58-11502,10637,N/A
2025-11-14T00:30:37.808767,47376,32.02076,35.842773,283.86,0,58-47376,10612,N/A
2025-11-14T00:30:37.808767,11499,31.946007,35.927982,108.48,0,58-11499,10635,N/A
2025-11-14T00:30:37.808767,11688,32.000225,36.014847,0,0,58-11688,10623,N/A
2025-11-14T00:30:37.808767,10984,31.944763,35.927998,0,0,58-10984,10635,N/A
2025-11-14T00:30:37.808767,56867,32.02081,35.842693,290,0,58-56867,10612,N/A
2025-11-14T00:30:37.808767,93341,32.003635,36.01485,179.4,0,58-93341,10625,N/A
2025-11-14T00:30:37.808767,11550,31.999641,36.01461,60.46,0,58-11550,10623,N/A
2025-11-14T00:30:37.808767,11415,32.020874,35.842747,289.39,0,58-11415,10612,N/A
2025-11-14T00:30:37.808767,84113,32.022423,35.84569,68.59,0,58-84113,10612,N/A
2025-11-14T00:30:37.808767,42113,31.945889,35.928482,117,0,58-42113,10636,N/A
2025-11-14T00:30:37.808767,11670,32.021206,35.841835,308.19,0,58-11670,10613,N/A
2025-11-14T00:30:37.808767,11721,32.000057,36.01624,0,0,58-11721,10637,N/A
2025-11-14T00:30:37.808767,56302,31.945595,35.928814,181.1,0,58-56302,10635,N/A
2025-11-14T00:30:37.808767,10996,31.946297,35.92671,0,0,58-10996,10636,N/A
2025-11-14T00:30:37.808767,11541,31.998901,36.01561,0,0,58-11541,10637,N/A
2025-11-14T00:30:37.808767,11649,31.999647,36.01603,0,0,58-11649,11675,N/A
2025-11-14T00:30:37.808767,11652,32.00037,36.01443,0,0,58-11652,10637,N/A
2025-11-14T00:30:37.808767,13715,31.948956,35.90803,357.6,1,58-13715,10636,N/A
2025-11-14T00:30:37.808767,11682,31.98891,35.977676,28.47,1,58-11682,10635,N/A
2025-11-14T00:30:37.808767,95161,31.988886,35.955727,83,1,58-95161,10625,N/A
2025-11-14T00:30:37.808767,11526,32.00432,36.008358,1.6,1,58-11526,10635,N/A
2025-11-14T00:30:37.808767,10978,32.000317,36.01511,0,1,58-10978,10635,N/A
2025-11-14T00:30:37.808767,11535,32.000156,36.013535,199.17,1,58-11535,10635,N/A
2025-11-14T00:30:37.808767,94951,31.999949,36.013866,115.2,1,58-94951,10613,N/A
2025-11-14T00:30:37.808767,45556,31.945335,35.928696,196.3,1,58-45556,10643,N/A
2025-11-14T00:30:37.808767,75259,32.000088,36.01617,187,1,58-75259,10635,N/A
2025-11-14T00:30:37.808767,11496,31.998507,36.005356,342.1,1,58-11496,10635,N/A
2025-11-14T00:30:37.808767,37113,31.945536,35.92864,31.1,1,58-37113,10643,N/A
2025-11-14T00:30:37.808767,11514,31.990028,35.978634,40.11,1,58-11514,10635,N/A
2025-11-14T00:30:37.808767,46750,31.999971,36.01422,184.7,1,58-46750,10635,N/A
2025-11-14T00:30:37.808767,88302,32.021423,35.843773,180.9,1,58-88302,10613,N/A
2025-11-14T00:30:37.808767,63779,31.945541,35.928696,0,1,58-63779,10643,N/A
2025-11-14T00:30:37.808767,11017,31.999977,36.015854,0,1,58-11017,10634,N/A
2025-11-14T00:30:37.808767,11547,31.999926,36.015854,0,1,58-11547,10635,N/A
2025-11-14T00:30:37.808767,11532,31.992254,35.89032,0,1,58-11532,10622,N/A
2025-11-14T00:30:37.808767,11718,32.000053,36.015923,0,1,58-11718,10642,N/A
2025-11-14T01:00:40.134813,26428,32.00313,36.00818,14.5,0,58-26428,10621,N/A
2025-11-14T01:00:40.134813,55857,32.0208,35.84272,285.8,0,58-55857,10612,N/A
2025-11-14T01:00:40.134813,66163,32.020782,35.842724,291.2,0,58-66163,10612,N/A
2025-11-14T01:00:40.134813,59197,31.990767,35.892475,138.5,0,58-59197,10622,N/A
2025-11-14T01:00:40.134813,11364,32.021214,35.84296,0,0,58-11364,10612,N/A
2025-11-14T01:00:40.134813,78890,32.0208,35.84268,290.7,0,58-78890,10612,N/A
2025-11-14T01:00:40.134813,73439,31.999939,36.014465,1.2,0,58-73439,10622,N/A
2025-11-14T01:00:40.134813,11490,31.999413,36.014114,0,0,58-11490,10623,N/A
2025-11-14T01:00:40.134813,11502,31.945312,35.928673,199.54,0,58-11502,10637,N/A
2025-11-14T01:00:40.134813,47376,32.02076,35.842773,283.86,0,58-47376,10612,N/A
2025-11-14T01:00:40.134813,11499,31.946007,35.927982,108.48,0,58-11499,10635,N/A
2025-11-14T01:00:40.134813,11688,32.000225,36.014847,0,0,58-11688,10623,N/A
2025-11-14T01:00:40.134813,10984,31.944763,35.927998,0,0,58-10984,10635,N/A
2025-11-14T01:00:40.134813,56867,32.02081,35.842693,290,0,58-56867,10612,N/A
2025-11-14T01:00:40.134813,93341,32.003635,36.01485,179.4,0,58-93341,10625,N/A
2025-11-14T01:00:40.134813,11550,31.999641,36.01461,60.46,0,58-11550,10623,N/A
2025-11-14T01:00:40.134813,11415,32.020874,35.842747,289.39,0,58-11415,10612,N/A
2025-11-14T01:00:40.134813,84113,32.022423,35.84569,68.59,0,58-84113,10612,N/A
2025-11-14T01:00:40.134813,42113,31.945889,35.928482,117,0,58-42113,10636,N/A
2025-11-14T01:00:40.134813,11670,32.021206,35.841835,308.19,0,58-11670,10613,N/A
2025-11-14T01:00:40.134813,11721,32.000057,36.01624,0,0,58-11721,10637,N/A
