ping_time,route,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-23T22:04:22.191771,100,11436,32.031708,35.881035,0,0,58-11436,10613,N/A
2025-11-23T22:04:22.191771,100,48886,32.020996,35.842335,271,0,58-48886,10612,N/A
2025-11-23T22:04:22.191771,100,28384,31.960075,35.95758,252.9,0,58-28384,11652,N/A
2025-11-23T22:04:22.191771,100,30732,31.999546,36.01374,137.3,0,58-30732,10612,N/A
2025-11-23T22:04:22.191771,100,25856,31.999945,36.014347,329.3,0,58-25856,10613,N/A
2025-11-23T22:04:22.191771,100,80072,31.960484,35.95722,40.4,0,58-80072,11652,N/A
2025-11-23T22:04:22.191771,100,68570,31.960735,35.95748,36.5,0,58-68570,11652,N/A
2025-11-23T22:04:22.191771,100,32725,31.960182,35.95704,351.2,0,58-32725,11652,N/A
2025-11-23T22:04:22.191771,100,11523,32.02163,35.84337,48.99,0,58-11523,10612,N/A
2025-11-23T22:04:22.191771,100,11020,31.962444,35.956882,139.57,0,58-11020,11652,N/A
2025-11-23T22:04:22.191771,100,98191,31.960897,35.957626,353.6,0,58-98191,11652,N/A
2025-11-23T22:04:22.191771,100,11008,31.960814,35.95757,0,0,58-11008,11652,N/A
2025-11-23T22:04:22.191771,100,29502,32.020733,35.843185,278.8,0,58-29502,11653,N/A
2025-11-23T22:04:22.191771,100,46548,31.999659,36.016174,121.4,0,58-46548,10613,N/A
2025-11-23T22:04:22.191771,100,10993,32.000015,36.01626,0,0,58-10993,11653,N/A
2025-11-23T22:04:22.191771,100,11724,31.971884,35.938587,2.72,1,58-11724,10625,N/A
2025-11-23T22:04:22.191771,100,88230,31.99302,35.98793,77.5,1,58-88230,11653,N/A
2025-11-23T22:04:22.191771,100,10969,31.999683,36.013683,102.7,1,58-10969,11653,N/A
2025-11-23T22:04:22.191771,100,11715,31.961382,35.958183,45.64,1,58-11715,11653,N/A
2025-11-23T22:04:22.191771,100,10981,32.024784,35.854683,0,1,58-10981,10614,N/A
2025-11-23T22:04:22.191771,100,11442,31.999289,36.014305,105.3,1,58-11442,11652,N/A
2025-11-23T22:04:22.191771,100,70302,31.961317,35.958096,36.7,1,58-70302,11653,N/A
2025-11-23T22:04:22.191771,100,11520,31.999985,36.01446,9.93,1,58-11520,11653,N/A
2025-11-23T22:04:22.191771,100,10975,31.98912,35.943855,0,1,58-10975,11650,N/A
2025-11-23T22:04:22.191771,100,11026,31.999966,36.014378,0.93,1,58-11026,11653,N/A
2025-11-23T22:04:22.191771,100,11739,31.994013,35.991814,58.6,1,58-11739,11653,N/A
2025-11-23T22:04:22.191771,100,11544,32.000397,36.014297,0,1,58-11544,11653,N/A
2025-11-23T22:04:22.191771,100,10987,32.00008,36.014385,347.67,1,58-10987,11650,N/A
2025-11-23T22:04:22.191771,100,90702,31.96146,35.958263,43.3,1,58-90702,11653,N/A
