ping_time,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-20T00:01:55.583800,10996,31.999315,36.0143,0,0,58-10996,10612,N/A
2025-11-20T00:01:55.583800,11364,32.02107,35.842655,0,0,58-11364,10612,N/A
2025-11-20T00:01:55.583800,11924,32.022373,35.845585,71.4,0,58-11924,10612,N/A
2025-11-20T00:01:55.583800,11415,32.020874,35.842754,306.06,0,58-11415,10612,N/A
2025-11-20T00:01:55.583800,52827,32.02149,35.842667,154.3,0,58-52827,10612,N/A
2025-11-20T00:01:55.583800,11718,31.999636,36.015984,216.29,0,58-11718,10623,N/A
2025-11-20T00:01:55.583800,11682,32.020844,35.84277,282.48,0,58-11682,10612,N/A
2025-11-20T00:01:55.583800,11721,32.00004,36.01595,0,0,58-11721,10637,N/A
2025-11-20T00:01:55.583800,46750,32.021717,35.84251,143.5,0,58-46750,10612,N/A
2025-11-20T00:01:55.583800,45556,31.945889,35.92834,118.6,0,58-45556,10635,N/A
2025-11-20T00:01:55.583800,10984,32.020824,35.842667,283.1,0,58-10984,10612,N/A
2025-11-20T00:01:55.583800,24926,31.945557,35.928795,185.3,0,58-24926,10635,N/A
2025-11-20T00:01:55.583800,78890,31.94547,35.928757,8.5,0,58-78890,10636,N/A
2025-11-20T00:01:55.583800,10978,31.945963,35.923363,247.8,1,58-10978,10643,N/A
2025-11-20T00:01:55.583800,63240,31.96479,35.8843,38.79,1,58-63240,10629,N/A
2025-11-20T00:01:55.583800,15417,32.011036,35.870865,344,1,58-15417,10618,N/A
2025-11-20T00:01:55.583800,73439,31.946707,35.93298,50.5,1,58-73439,10643,N/A
2025-11-20T00:01:55.583800,42113,31.953094,35.939743,88.5,1,58-42113,10636,N/A
2025-11-20T00:01:55.583800,11017,31.998932,36.015537,0,1,58-11017,10635,N/A
2025-11-20T00:01:55.583800,63779,31.999632,36.015602,11,1,58-63779,10635,N/A
2025-11-20T00:01:55.583800,11532,32.000412,36.01437,0,1,58-11532,10635,N/A
2025-11-20T00:01:55.583800,37113,31.94553,35.928658,34.9,1,58-37113,10643,N/A
2025-11-20T00:01:55.583800,75259,32.00005,36.016014,251.2,1,58-75259,10635,N/A
2025-11-20T00:01:55.583800,11670,31.945498,35.92865,30.75,1,58-11670,10643,N/A
2025-11-20T00:01:55.583800,11649,32.00053,36.01418,0,1,58-11649,10635,N/A
2025-11-20T00:01:55.583800,11427,31.999813,36.014603,18.28,1,58-11427,10635,N/A
2025-11-20T00:01:55.583800,11550,32.00005,36.01631,0,1,58-11550,10635,N/A
2025-11-20T00:01:55.583800,11541,32.000134,36.016197,0,1,58-11541,10643,N/A
