ping_time,route,busId,lat,lng,bearing,direction,plateNumber,status,velocity
2026-01-25T00:00:21.221328,99,99113,32.000427,36.014168,0,1,58-99113,🛑 PARKED (EXTREME),0.0
2026-01-25T00:00:21.221328,99,11526,31.946173,35.924183,253.39,1,58-11526,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,99,11721,31.998362,35.996758,0,1,58-11721,🛑 PARKED (EXTREME),0.0
2026-01-25T00:00:21.221328,99,11924,32.000164,36.016315,83.4,1,58-11924,🛑 PARKED (EXTREME),0.0
2026-01-25T00:00:21.221328,99,11017,31.999638,36.01375,0,1,58-11017,🛑 PARKED (EXTREME),0.0
2026-01-25T00:00:21.221328,100,21423,32.021507,35.842308,176.5,0,58-21423,🟢 MOVING,0.43893814246091056
2026-01-25T00:00:21.221328,100,85987,31.98558,35.89782,137,0,58-85987,🟢 MOVING,1.1138539428462653
2026-01-25T00:00:21.221328,100,22057,31.988335,35.943417,196.5,0,58-22057,🟢 MOVING,4.851455665111559
2026-01-25T00:00:21.221328,100,98191,32.02116,35.842754,152.8,0,58-98191,🛑 PARKED (EXTREME),0.0
2026-01-25T00:00:21.221328,100,11954,32.021507,35.84254,152.8,0,58-11954,🛑 PARKED (EXTREME),0.0
2026-01-25T00:00:21.221328,100,47376,31.999365,36.014328,99.3,0,58-47376,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,16202,32.000393,36.01513,19.2,0,58-16202,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,70302,31.960848,35.957584,42.5,0,58-70302,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,22446,31.960093,35.957542,255,0,58-22446,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,10993,32.00024,36.015102,319.5,0,58-10993,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,11026,31.999474,36.015224,99.85,0,58-11026,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,48886,31.990938,35.97988,54.7,1,58-48886,🟢 MOVING,18.3807084417006
2026-01-25T00:00:21.221328,100,42113,31.960043,35.9574,261.2,1,58-42113,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,11529,31.991419,35.912895,242.74,1,58-11529,🟢 MOVING,15.666205448583343
2026-01-25T00:00:21.221328,100,15402,32.024765,35.855453,275.3,1,58-15402,🟢 MOVING,16.680239554151495
2026-01-25T00:00:21.221328,100,71773,32.000263,36.01559,17.6,1,58-71773,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,40779,32.00053,36.013718,204.2,1,58-40779,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,11505,32.004364,36.014698,157.4,1,58-11505,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,93641,32.005196,36.013493,101.6,1,58-93641,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,99781,32.002823,36.014645,196.96,1,58-99781,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,95161,31.96134,35.958145,44.1,1,58-95161,🛑 PARKED (EXTREME),0.0
2026-01-25T00:00:21.221328,100,11544,32.000275,36.01489,0,1,58-11544,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,32446,32.02268,35.846764,71.59,1,58-32446,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,11715,32.00021,36.01469,350.25,1,58-11715,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,95761,32.00043,36.014458,283.6,1,58-95761,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,10987,31.961317,35.958103,0,1,58-10987,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,11014,32.001465,36.014034,196.9,1,58-11014,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:00:21.221328,100,31890,32.000546,36.014816,18.6,1,58-31890,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,99,75579,32.02079,35.84273,292.2,0,58-75579,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,15417,31.98572,35.898396,339.3,0,58-15417,🟢 MOVING,1.9085577852191251
2026-01-25T00:01:12.287367,99,14102,31.94738,35.916656,124.5,0,58-14102,🟢 MOVING,2.4154908515393294
2026-01-25T00:01:12.287367,99,32727,32.023464,35.84957,71.5,0,58-32727,🟢 MOVING,13.849341318106179
2026-01-25T00:01:12.287367,99,11532,32.00028,36.015022,0,0,58-11532,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,49251,31.993746,35.92328,94.5,0,58-49251,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,99,78890,32.00389,36.014793,169.4,0,58-78890,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,11493,31.999632,36.01412,0,0,58-11493,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,10996,32.020893,35.842518,291.07,0,58-10996,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,97599,32.021328,35.842896,62.9,0,58-97599,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,56867,32.00036,36.01464,177.3,0,58-56867,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,11514,31.986662,35.97006,0,0,58-11514,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,65054,31.94509,35.92475,70.5,0,58-65054,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,99,11688,32.020996,35.841827,273.8,0,58-11688,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,11020,32.02085,35.842606,269.33,0,58-11020,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,25354,32.02424,35.852062,72.59,0,58-25354,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,99,73439,31.96464,35.884163,223.3,0,58-73439,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,99,97202,31.946236,35.927055,280,1,58-97202,🟢 MOVING,3.379081106087218
2026-01-25T00:01:12.287367,99,27279,31.985104,35.897423,58,1,58-27279,🟢 MOVING,4.336927394861038
2026-01-25T00:01:12.287367,99,22231,32.024796,35.854694,262.89,1,58-22231,🟢 MOVING,8.901398460152823
2026-01-25T00:01:12.287367,99,10972,32.00519,36.013386,101.7,1,58-10972,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,37113,31.999615,36.014866,198,1,58-37113,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,30702,32.00126,36.01402,196.8,1,58-30702,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,99496,31.945353,35.92853,30.3,1,58-99496,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,93341,31.945774,35.928677,317.3,1,58-93341,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,63779,31.945932,35.923485,248.25,1,58-63779,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,99,95602,31.999832,36.013477,167.9,1,58-95602,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,45556,32.00183,36.014233,200.1,1,58-45556,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,99113,32.000427,36.014168,0,1,58-99113,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,11526,31.946173,35.924183,253.39,1,58-11526,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,99,11721,31.998362,35.996758,0,1,58-11721,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,11924,32.000164,36.016315,83.4,1,58-11924,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,99,11017,31.999638,36.01375,0,1,58-11017,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,100,21423,32.021988,35.844173,71.8,0,58-21423,🟢 MOVING,3.6077964927556474
2026-01-25T00:01:12.287367,100,85987,31.985312,35.898136,131.4,0,58-85987,🟢 MOVING,0.8273686760877933
2026-01-25T00:01:12.287367,100,22057,31.986956,35.94285,201,0,58-22057,🟢 MOVING,3.187976160432736
2026-01-25T00:01:12.287367,100,98191,32.02116,35.842754,152.8,0,58-98191,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,100,11954,32.021507,35.84254,152.8,0,58-11954,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,100,47376,31.999365,36.014328,99.3,0,58-47376,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,100,16202,32.000393,36.01513,19.2,0,58-16202,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,100,70302,31.960848,35.957584,42.5,0,58-70302,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,100,22446,31.960093,35.957542,255,0,58-22446,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,100,10993,32.00024,36.015102,319.5,0,58-10993,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,100,11026,31.999474,36.015224,99.85,0,58-11026,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,100,48886,31.992376,35.984673,77.3,1,58-48886,🟢 MOVING,9.447617333236543
2026-01-25T00:01:12.287367,100,42113,31.961302,35.958046,47.4,1,58-42113,🟢 MOVING,3.0085807991557356
2026-01-25T00:01:12.287367,100,11529,31.989227,35.909317,234.62,1,58-11529,🟢 MOVING,8.202222445137716
2026-01-25T00:01:12.287367,100,15402,32.02477,35.854824,265.89,1,58-15402,🟢 MOVING,1.168490475069838
2026-01-25T00:01:12.287367,100,71773,32.000263,36.01559,17.6,1,58-71773,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,100,40779,32.00053,36.013718,204.2,1,58-40779,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,100,11505,32.004364,36.014698,157.4,1,58-11505,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,100,93641,32.005196,36.013493,101.6,1,58-93641,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,100,99781,32.002823,36.014645,196.96,1,58-99781,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,100,95161,31.96134,35.958145,44.1,1,58-95161,🛑 PARKED (EXTREME),0.0
2026-01-25T00:01:12.287367,100,11544,32.000275,36.01489,0,1,58-11544,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,100,32446,32.02268,35.846764,71.59,1,58-32446,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,100,11715,32.00021,36.01469,350.25,1,58-11715,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,100,95761,32.00043,36.014458,283.6,1,58-95761,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,100,10987,31.961317,35.958103,0,1,58-10987,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,100,11014,32.001465,36.014034,196.9,1,58-11014,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:01:12.287367,100,31890,32.000546,36.014816,18.6,1,58-31890,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,99,75579,32.02079,35.84273,292.2,0,58-75579,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,15417,31.98424,35.89579,217.9,0,58-15417,🟢 MOVING,5.663791906509446
2026-01-25T00:02:04.415529,99,14102,31.94602,35.923714,69,0,58-14102,🟢 MOVING,13.076190426634152
2026-01-25T00:02:04.415529,99,32727,32.02475,35.855133,87.2,0,58-32727,🟢 MOVING,10.409178648693787
2026-01-25T00:02:04.415529,99,11532,32.00028,36.015022,0,0,58-11532,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,49251,31.993746,35.92328,94.5,0,58-49251,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,99,78890,32.00389,36.014793,169.4,0,58-78890,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,11493,31.999632,36.01412,0,0,58-11493,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,10996,32.020893,35.842518,291.07,0,58-10996,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,97599,32.021328,35.842896,62.9,0,58-97599,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,56867,32.00036,36.01464,177.3,0,58-56867,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,11514,31.986662,35.97006,0,0,58-11514,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,65054,31.94509,35.92475,70.5,0,58-65054,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,99,11688,32.020996,35.841827,273.8,0,58-11688,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,11020,32.02085,35.842606,269.33,0,58-11020,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,25354,32.02424,35.852062,72.59,0,58-25354,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,99,73439,31.96464,35.884163,223.3,0,58-73439,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,99,97202,31.945984,35.919247,285.7,1,58-97202,🟢 MOVING,14.061963394503593
2026-01-25T00:02:04.415529,99,27279,31.9857,35.898304,316.89,1,58-27279,🟢 MOVING,2.027188974670363
2026-01-25T00:02:04.415529,99,22231,32.023968,35.85109,252.8,1,58-22231,🟢 MOVING,6.714190151237613
2026-01-25T00:02:04.415529,99,10972,32.00519,36.013386,101.7,1,58-10972,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,37113,31.999615,36.014866,198,1,58-37113,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,30702,32.00126,36.01402,196.8,1,58-30702,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,99496,31.945353,35.92853,30.3,1,58-99496,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,93341,31.945774,35.928677,317.3,1,58-93341,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,63779,31.945932,35.923485,248.25,1,58-63779,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,99,95602,31.999832,36.013477,167.9,1,58-95602,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,45556,32.00183,36.014233,200.1,1,58-45556,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,99113,32.000427,36.014168,0,1,58-99113,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,11526,31.946173,35.924183,253.39,1,58-11526,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,99,11721,31.998362,35.996758,0,1,58-11721,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,11924,32.000164,36.016315,83.4,1,58-11924,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,99,11017,31.999638,36.01375,0,1,58-11017,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,100,21423,32.023273,35.84884,72.2,0,58-21423,🟢 MOVING,8.818511891165038
2026-01-25T00:02:04.415529,100,85987,31.985304,35.898174,116.3,0,58-85987,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,22057,31.983574,35.94172,201.2,0,58-22057,🟢 MOVING,7.450754269371333
2026-01-25T00:02:04.415529,100,98191,32.02116,35.842754,152.8,0,58-98191,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,100,11954,32.021507,35.84254,152.8,0,58-11954,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,100,47376,31.999365,36.014328,99.3,0,58-47376,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,16202,32.000393,36.01513,19.2,0,58-16202,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,70302,31.960848,35.957584,42.5,0,58-70302,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,22446,31.960093,35.957542,255,0,58-22446,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,10993,32.00024,36.015102,319.5,0,58-10993,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,11026,31.999474,36.015224,99.85,0,58-11026,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,48886,31.995876,35.993954,35.7,1,58-48886,🟢 MOVING,18.26129770365699
2026-01-25T00:02:04.415529,100,42113,31.960043,35.9574,261.2,1,58-42113,🟢 MOVING,2.9108533107023815
2026-01-25T00:02:04.415529,100,11529,31.9873,35.904423,265.83,1,58-11529,🟢 MOVING,9.701338830076075
2026-01-25T00:02:04.415529,100,15402,32.024036,35.85144,251.9,1,58-15402,🟢 MOVING,6.277558802114254
2026-01-25T00:02:04.415529,100,71773,32.000263,36.01559,17.6,1,58-71773,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,40779,32.00053,36.013718,204.2,1,58-40779,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,11505,32.004364,36.014698,157.4,1,58-11505,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,93641,32.005196,36.013493,101.6,1,58-93641,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,99781,32.002823,36.014645,196.96,1,58-99781,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,95161,31.96134,35.958145,44.1,1,58-95161,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:04.415529,100,11544,32.000275,36.01489,0,1,58-11544,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,32446,32.02268,35.846764,71.59,1,58-32446,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,11715,32.00021,36.01469,350.25,1,58-11715,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,95761,32.00043,36.014458,283.6,1,58-95761,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,10987,31.961317,35.958103,0,1,58-10987,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,11014,32.001465,36.014034,196.9,1,58-11014,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:04.415529,100,31890,32.000546,36.014816,18.6,1,58-31890,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:56.857875,99,75579,32.02079,35.84273,292.2,0,58-75579,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,15417,31.981321,35.892437,224.3,0,58-15417,🟢 MOVING,8.65213178140181
2026-01-25T00:02:56.857875,99,14102,31.94546,35.928772,205.9,0,58-14102,🟢 MOVING,9.188134119843692
2026-01-25T00:02:56.857875,99,32727,32.023106,35.85966,133.8,0,58-32727,🟢 MOVING,8.863436748275005
2026-01-25T00:02:56.857875,99,11532,32.00028,36.015022,0,0,58-11532,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,49251,31.993746,35.92328,94.5,0,58-49251,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:56.857875,99,78890,32.00389,36.014793,169.4,0,58-78890,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,11493,31.999632,36.01412,0,0,58-11493,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,10996,32.020893,35.842518,291.07,0,58-10996,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,97599,32.021328,35.842896,62.9,0,58-97599,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,56867,32.00036,36.01464,177.3,0,58-56867,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,11514,31.986662,35.97006,0,0,58-11514,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,65054,31.94509,35.92475,70.5,0,58-65054,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:56.857875,99,11688,32.020996,35.841827,273.8,0,58-11688,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,11020,32.02085,35.842606,269.33,0,58-11020,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,25354,32.02424,35.852062,72.59,0,58-25354,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:56.857875,99,73439,31.96464,35.884163,223.3,0,58-73439,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:56.857875,99,97202,31.948215,35.9142,261.89,1,58-97202,🟢 MOVING,10.266857021010717
2026-01-25T00:02:56.857875,99,27279,31.986324,35.897427,318.39,1,58-27279,🟢 MOVING,2.0642318794579833
2026-01-25T00:02:56.857875,99,22231,32.022327,35.845272,251.9,1,58-22231,🟢 MOVING,11.052275213872422
2026-01-25T00:02:56.857875,99,10972,32.00519,36.013386,101.7,1,58-10972,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,37113,31.999615,36.014866,198,1,58-37113,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,30702,32.00126,36.01402,196.8,1,58-30702,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,99496,31.945353,35.92853,30.3,1,58-99496,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,93341,31.945774,35.928677,317.3,1,58-93341,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,63779,31.945932,35.923485,248.25,1,58-63779,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:56.857875,99,95602,31.999832,36.013477,167.9,1,58-95602,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,45556,32.00183,36.014233,200.1,1,58-45556,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,99113,32.00043,36.014168,0,1,58-99113,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,11526,31.946173,35.924183,253.39,1,58-11526,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:56.857875,99,11721,31.998362,35.996758,0,1,58-11721,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,11924,32.000164,36.016315,83.4,1,58-11924,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,99,11017,31.999638,36.01375,0,1,58-11017,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,100,21423,32.024704,35.854168,77.09,0,58-21423,🟢 MOVING,10.091187399010119
2026-01-25T00:02:56.857875,100,85987,31.987204,35.902653,96,0,58-85987,🟢 MOVING,9.045861941353033
2026-01-25T00:02:56.857875,100,22057,31.980995,35.940487,198.2,0,58-22057,🟢 MOVING,5.927027478041237
2026-01-25T00:02:56.857875,100,98191,32.02116,35.842754,152.8,0,58-98191,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,100,11954,32.021507,35.84254,152.8,0,58-11954,🛑 PARKED (EXTREME),0.0
2026-01-25T00:02:56.857875,100,47376,31.999365,36.014328,99.3,0,58-47376,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:56.857875,100,16202,32.000393,36.01513,19.2,0,58-16202,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:56.857875,100,70302,31.960848,35.957584,42.5,0,58-70302,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:56.857875,100,22446,31.960093,35.957542,255,0,58-22446,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:56.857875,100,10993,32.00024,36.015102,319.5,0,58-10993,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:56.857875,100,11026,31.999474,36.015224,99.85,0,58-11026,🟡 STOPPED (BOARDING?),0.0
2026-01-25T00:02:56.857875,100,48886,31.99955,36.002754,99.3,1,58-48886,🟢 MOVING,17.610653034776373
