ping_time,route,busId,lat,lng,bearing,direction,plateNumber,status,velocity
2026-01-25T02:12:31.101382,100,11954,32.021507,35.84254,152.8,0,58-11954,🛑 PARKED (EXTREME),0.0
2026-01-25T02:12:31.101382,100,47376,31.999365,36.014328,99.3,0,58-47376,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,16202,32.000393,36.01513,19.2,0,58-16202,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,70302,31.960848,35.957584,42.5,0,58-70302,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,22446,31.960093,35.957542,255,0,58-22446,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,10993,32.00024,36.015102,319.5,0,58-10993,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,11026,31.999474,36.015224,99.85,0,58-11026,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,21423,31.969484,35.966656,62.2,1,58-21423,🛑 PARKED (EXTREME),0.0
2026-01-25T02:12:31.101382,100,48886,32.002033,36.0143,199.9,1,58-48886,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,42113,32.021774,35.843845,201.1,1,58-42113,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,71773,32.000263,36.01559,17.6,1,58-71773,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,40779,32.00053,36.013718,204.2,1,58-40779,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,11505,32.004364,36.014698,157.4,1,58-11505,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,93641,32.005196,36.013493,101.6,1,58-93641,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,99781,32.002823,36.014645,196.96,1,58-99781,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,95161,31.96134,35.958145,44.1,1,58-95161,🛑 PARKED (EXTREME),0.0
2026-01-25T02:12:31.101382,100,11544,32.000275,36.01489,0,1,58-11544,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,32446,32.02268,35.846764,71.59,1,58-32446,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,11715,32.00021,36.01469,350.25,1,58-11715,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,95761,32.00043,36.014458,283.6,1,58-95761,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,10987,31.961317,35.958103,0,1,58-10987,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,11014,32.001465,36.014034,196.9,1,58-11014,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:12:31.101382,100,31890,32.000546,36.014816,18.6,1,58-31890,🟡 STOPPED (BOARDING?),0.0
2026-01-25T02:45:41.331110,99,97202,31.999374,36.014458,92.4,0,58-97202,🛑 PARKED (EXTREME),0.0
2026-01-25T02:45:41.331110,99,27279,32.000156,36.01603,199.8,0,58-27279,🛑 PARKED (EXTREME),0.0
2026-01-25T02:45:41.331110,99,22231,32.001606,36.01411,199.7,0,58-22231,🛑 PARKED (EXTREME),0.0
2026-01-25T02:45:41.331110,99,75579,32.02079,35.84273,292.2,0,58-75579,🛑 PARKED (EXTREME),0.0
