ping_time,route,busId,lat,lng,bearing,direction,plateNumber,status,velocity
2026-01-24T18:33:56.603795,99,97202,32.02081,35.84271,307.39,0,58-97202,🆕 NEW,0.0
2026-01-24T18:33:56.603795,99,11532,32.02082,35.84276,290.14,0,58-11532,🆕 NEW,0.0
2026-01-24T18:33:56.603795,99,49251,32.020832,35.842735,294.8,0,58-49251,🆕 NEW,0.0
2026-01-24T18:33:56.603795,99,78890,32.020847,35.84259,287,0,58-78890,🆕 NEW,0.0
2026-01-24T18:33:56.603795,99,93341,32.01794,35.865616,143.4,0,58-93341,🆕 NEW,0.0
2026-01-24T18:33:56.603795,99,10996,31.99837,35.88098,127.11,0,58-10996,🆕 NEW,0.0
2026-01-24T18:33:56.603795,99,11493,31.985975,35.897316,0,0,58-11493,🆕 NEW,0.0
2026-01-24T18:33:56.603795,99,56867,31.967428,35.88691,169.3,0,58-56867,🆕 NEW,0.0
2026-01-24T18:33:56.603795,99,11020,32.02085,35.842606,269.33,0,58-11020,🆕 NEW,0.0
2026-01-24T18:33:56.603795,99,25354,32.02424,35.852062,72.59,0,58-25354,🆕 NEW,0.0
2026-01-24T18:33:56.603795,99,97599,31.95316,35.889877,116,0,58-97599,🆕 NEW,0.0
2026-01-24T18:33:56.603795,99,11514,31.951834,35.89323,107.67,0,58-11514,🆕 NEW,0.0
2026-01-24T18:33:56.603795,99,11688,31.946236,35.927017,100.4,0,58-11688,🆕 NEW,0.0
2026-01-24T18:33:56.603795,99,73439,32.011555,35.870644,341.1,0,58-73439,🆕 NEW,0.0
2026-01-24T18:34:37.098918,99,97202,32.02081,35.84271,307.39,0,58-97202,🛑 PARKED (EXTREME),0.0
2026-01-24T18:34:37.098918,99,11532,32.02082,35.84276,290.14,0,58-11532,🛑 PARKED (EXTREME),0.0
2026-01-24T18:34:37.098918,99,49251,32.020832,35.842735,294.8,0,58-49251,🛑 PARKED (EXTREME),0.0
2026-01-24T18:34:37.098918,99,78890,32.020847,35.84259,287,0,58-78890,🛑 PARKED (EXTREME),0.0
2026-01-24T18:34:37.098918,99,93341,32.01519,35.868176,146.1,0,58-93341,🟢 MOVING,9.550337186541261
2026-01-24T18:34:37.098918,99,10996,31.996233,35.88432,126.88,0,58-10996,🟢 MOVING,9.67254683447093
2026-01-24T18:34:37.098918,99,11493,31.985975,35.897316,0,0,58-11493,🟡 STOPPED (BOARDING?),0.0
2026-01-24T18:34:37.098918,99,56867,31.966883,35.88705,185.9,0,58-56867,🟢 MOVING,1.5205351787434753
2026-01-24T18:34:37.098918,99,11020,32.02085,35.842606,269.33,0,58-11020,🛑 PARKED (EXTREME),0.0
2026-01-24T18:34:37.098918,99,25354,32.02424,35.852062,72.59,0,58-25354,🟡 STOPPED (BOARDING?),0.0
2026-01-24T18:34:37.098918,99,97599,31.95181,35.896873,87.3,0,58-97599,🟢 MOVING,16.593905453123348
2026-01-24T18:34:37.098918,99,11514,31.951796,35.897102,0,0,58-11514,🟢 MOVING,8.956036348153027
2026-01-24T18:34:37.098918,99,73439,32.015133,35.868282,321.5,0,58-73439,🟢 MOVING,11.177102398703015
2026-01-24T18:35:13.058077,99,97202,32.02081,35.84271,307.39,0,58-97202,🛑 PARKED (EXTREME),0.0
2026-01-24T18:35:13.058077,99,11532,32.02082,35.84276,290.14,0,58-11532,🛑 PARKED (EXTREME),0.0
2026-01-24T18:35:13.058077,99,49251,32.020832,35.842735,294.8,0,58-49251,🛑 PARKED (EXTREME),0.0
2026-01-24T18:35:13.058077,99,78890,32.021297,35.842842,41.2,0,58-78890,🟢 MOVING,1.5554813365951332
2026-01-24T18:35:13.058077,99,93341,32.013763,35.869305,150.3,0,58-93341,🟢 MOVING,5.365625270685268
2026-01-24T18:35:13.058077,99,10996,31.993855,35.88811,126.16,0,58-10996,🟢 MOVING,12.48485761213073
2026-01-24T18:35:13.058077,99,11493,31.985558,35.897625,0,0,58-11493,🟢 MOVING,1.537920932685255
2026-01-24T18:35:13.058077,99,56867,31.9646,35.8841,219.8,0,58-56867,🟢 MOVING,10.577740091391266
2026-01-24T18:35:13.058077,99,11020,32.02085,35.842606,269.33,0,58-11020,🛑 PARKED (EXTREME),0.0
2026-01-24T18:35:13.058077,99,25354,32.02424,35.852062,72.59,0,58-25354,🟡 STOPPED (BOARDING?),0.0
2026-01-24T18:35:13.058077,99,97599,31.951492,35.89936,111.1,0,58-97599,🟢 MOVING,6.663979215793362
2026-01-24T18:35:13.058077,99,11514,31.95161,35.898815,105.6,0,58-11514,🟢 MOVING,4.575790182363804
2026-01-24T18:35:13.058077,99,73439,32.015884,35.86759,319.6,0,58-73439,🟢 MOVING,2.976058929421654
2026-01-24T18:35:45.782789,99,97202,32.02081,35.84271,307.39,0,58-97202,🛑 PARKED (EXTREME),0.0
2026-01-24T18:35:45.782789,99,11532,32.02082,35.84276,290.14,0,58-11532,🛑 PARKED (EXTREME),0.0
2026-01-24T18:35:45.782789,99,49251,32.020832,35.842735,294.8,0,58-49251,🛑 PARKED (EXTREME),0.0
2026-01-24T18:35:45.782789,99,78890,32.02221,35.845005,71.59,0,58-78890,🟢 MOVING,6.942671946001824
2026-01-24T18:35:45.782789,99,93341,32.01094,35.870846,162.8,0,58-93341,🟢 MOVING,10.542286312612275
2026-01-24T18:35:45.782789,99,10996,31.992802,35.88976,0,0,58-10996,🟢 MOVING,5.93517277641991
2026-01-24T18:35:45.782789,99,11493,31.985558,35.897625,0,0,58-11493,🟡 STOPPED (BOARDING?),0.0
2026-01-24T18:35:45.782789,99,56867,31.964558,35.884056,219.7,0,58-56867,🟢 MOVING,0.1904307769438828
2026-01-24T18:35:45.782789,99,11020,32.02085,35.842606,269.33,0,58-11020,🛑 PARKED (EXTREME),0.0
2026-01-24T18:35:45.782789,99,25354,32.02424,35.852062,72.59,0,58-25354,🟡 STOPPED (BOARDING?),0.0
2026-01-24T18:35:45.782789,99,97599,31.948332,35.90354,144.69,0,58-97599,🟢 MOVING,16.098701394357693
2026-01-24T18:35:45.782789,99,11514,31.948727,35.90317,145.34,0,58-11514,🟢 MOVING,15.8826737519122
2026-01-24T18:35:45.782789,99,73439,32.01832,35.865303,323.89,0,58-73439,🟢 MOVING,10.551164363803062
2026-01-24T18:36:23.756653,99,97202,32.02081,35.84271,307.39,0,58-97202,🛑 PARKED (EXTREME),0.0
2026-01-24T18:36:23.756653,99,11532,32.02082,35.84276,290.14,0,58-11532,🛑 PARKED (EXTREME),0.0
2026-01-24T18:36:23.756653,99,49251,32.020832,35.842735,294.8,0,58-49251,🛑 PARKED (EXTREME),0.0
2026-01-24T18:36:23.756653,99,78890,32.02409,35.851566,71.9,0,58-78890,🟢 MOVING,17.18869844774397
2026-01-24T18:36:23.756653,99,93341,32.009747,35.871243,163.4,0,58-93341,🟢 MOVING,3.628714165371321
2026-01-24T18:36:23.756653,99,10996,31.992779,35.889805,126.85,0,58-10996,🟡 STOPPED (BOARDING?),0.0
2026-01-24T18:36:23.756653,99,11493,31.985415,35.89779,139.34,0,58-11493,🟢 MOVING,0.5857282025091506
2026-01-24T18:36:23.756653,99,56867,31.96382,35.883442,216.8,0,58-56867,🟢 MOVING,2.644340555351814
2026-01-24T18:36:23.756653,99,11020,32.02085,35.842606,269.33,0,58-11020,🛑 PARKED (EXTREME),0.0
2026-01-24T18:36:23.756653,99,25354,32.02424,35.852062,72.59,0,58-25354,🟡 STOPPED (BOARDING?),0.0
