ping_time,route,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-25T11:44:54.160515,98,82779,31.98953,35.943657,113.1,0,58-82779,11649,N/A
2025-11-25T11:44:54.160515,98,25354,31.989508,35.943718,80.4,0,58-25354,11649,N/A
2025-11-25T11:44:54.160515,98,52827,32.004856,35.87357,337.8,0,58-52827,10619,N/A
2025-11-25T11:44:54.160515,98,76678,31.994047,35.8879,305.5,0,58-76678,10622,N/A
2025-11-25T11:44:54.160515,98,11005,31.992363,35.915825,69.53,0,58-11005,10612,N/A
2025-11-25T11:44:54.160515,98,11493,32.020874,35.84258,295.87,1,58-11493,10612,N/A
2025-11-25T11:44:54.160515,98,11029,32.01874,35.864716,138.26,1,58-11029,11675,N/A
2025-11-25T11:44:54.160515,98,11436,32.0095,35.871258,162.66,1,58-11436,10618,N/A
2025-11-25T11:44:54.160515,98,11427,31.995863,35.884872,126.37,1,58-11427,10621,N/A
2025-11-25T11:44:54.160515,98,11415,31.986147,35.898716,56.19,1,58-11415,10622,N/A
2025-11-25T11:44:54.160515,98,11008,31.988499,35.908054,0,1,58-11008,10623,N/A
2025-11-25T11:44:54.160515,98,80072,31.986422,35.899452,57.5,1,58-80072,10625,N/A
2025-11-25T11:44:54.160515,98,11924,31.989998,35.94254,109.8,1,58-11924,11648,N/A
2025-11-25T11:44:54.160515,98,11020,32.005253,35.873158,150.66,1,58-11020,11649,N/A
2025-11-25T11:44:54.160515,99,55857,32.02084,35.842606,289.6,0,58-55857,10612,N/A
2025-11-25T11:44:54.160515,99,11682,32.02085,35.842648,0,0,58-11682,10612,N/A
2025-11-25T11:44:54.160515,99,10978,32.020943,35.84244,300.57,0,58-10978,10612,N/A
2025-11-25T11:44:54.160515,99,11550,32.007065,35.87219,160.63,0,58-11550,10618,N/A
2025-11-25T11:44:54.160515,99,11017,32.02093,35.842564,0,0,58-11017,10612,N/A
2025-11-25T11:44:54.160515,99,11490,32.020813,35.842747,0,0,58-11490,10612,N/A
2025-11-25T11:44:54.160515,99,11514,32.020847,35.842663,0,0,58-11514,10612,N/A
2025-11-25T11:44:54.160515,99,59197,31.98593,35.897877,274.5,0,58-59197,10625,N/A
2025-11-25T11:44:54.160515,99,11535,32.02086,35.842735,285.82,0,58-11535,10612,N/A
2025-11-25T11:44:54.160515,99,56302,32.02089,35.842545,297.3,0,58-56302,10612,N/A
2025-11-25T11:44:54.160515,99,11499,32.021004,35.8425,0,0,58-11499,10612,N/A
2025-11-25T11:44:54.160515,99,11532,32.02467,35.85581,100.06,0,58-11532,10612,N/A
2025-11-25T11:44:54.160515,99,30702,32.015198,35.868137,143.1,0,58-30702,10617,N/A
