ping_time,route,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-22T13:47:29.324423,99,11526,32.02082,35.842766,283.25,0,58-11526,10612,N/A
2025-11-22T13:47:29.324423,99,11670,32.020844,35.842674,287.01,0,58-11670,10612,N/A
2025-11-22T13:47:29.324423,99,11718,32.02088,35.84272,287.87,0,58-11718,10612,N/A
2025-11-22T13:47:29.324423,99,11649,31.966806,35.886932,226.27,0,58-11649,10640,N/A
2025-11-22T13:47:29.324423,99,97599,32.02446,35.853172,73.2,0,58-97599,10613,N/A
2025-11-22T13:47:29.324423,99,45556,32.02089,35.842506,291.7,0,58-45556,10612,N/A
2025-11-22T13:47:29.324423,99,73439,32.010445,35.87102,165.1,0,58-73439,10617,N/A
2025-11-22T13:47:29.324423,99,11547,31.945927,35.919777,103.24,0,58-11547,10641,N/A
2025-11-22T13:47:29.324423,99,11005,31.985458,35.897697,0,0,58-11005,10623,N/A
2025-11-22T13:47:29.324423,99,96335,31.986013,35.897324,132.3,0,58-96335,10622,N/A
2025-11-22T13:47:29.324423,99,97202,31.964575,35.8841,218.3,0,58-97202,10629,N/A
2025-11-22T13:47:29.324423,99,28732,31.94542,35.928806,202.8,0,58-28732,10636,N/A
2025-11-22T13:47:29.324423,99,72129,31.946268,35.926765,100.4,0,58-72129,10635,N/A
2025-11-22T13:47:29.324423,99,37113,31.94625,35.926888,100.9,0,58-37113,10635,N/A
2025-11-22T13:47:29.324423,99,66163,31.94564,35.928814,159,0,58-66163,10635,N/A
2025-11-22T13:47:29.324423,99,56867,31.945387,35.92859,24.2,1,58-56867,10643,N/A
2025-11-22T13:47:29.324423,99,11493,31.96423,35.883835,0,1,58-11493,10629,N/A
2025-11-22T13:47:29.324423,99,25354,31.94552,35.92864,40.6,1,58-25354,10643,N/A
2025-11-22T13:47:29.324423,99,30732,31.966625,35.886765,67.2,1,58-30732,10629,N/A
2025-11-22T13:47:29.324423,99,11496,31.948318,35.91444,269.39,1,58-11496,10635,N/A
2025-11-22T13:47:29.324423,99,52827,32.01479,35.868557,323,1,58-52827,10618,N/A
2025-11-22T13:47:29.324423,99,11499,31.998781,35.880417,306.52,1,58-11499,10623,N/A
2025-11-22T13:47:29.324423,100,11520,32.021008,35.84187,268.38,0,58-11520,10612,N/A
2025-11-22T13:47:29.324423,100,52302,32.020985,35.842422,215.2,0,58-52302,10612,N/A
2025-11-22T13:47:29.324423,100,63240,32.021034,35.842323,251.1,0,58-63240,10612,N/A
2025-11-22T13:47:29.324423,100,95161,32.02089,35.84256,333,0,58-95161,10612,N/A
2025-11-22T13:47:29.324423,100,16863,31.989916,35.943985,0,0,58-16863,11649,N/A
2025-11-22T13:47:29.324423,100,10996,32.020874,35.841793,265.39,0,58-10996,10612,N/A
2025-11-22T13:47:29.324423,100,98191,32.02095,35.84226,208.2,0,58-98191,10612,N/A
2025-11-22T13:47:29.324423,100,10975,32.02465,35.854107,0,0,58-10975,10613,N/A
2025-11-22T13:47:29.324423,100,90702,31.991817,35.93603,108.7,0,58-90702,11648,N/A
2025-11-22T13:47:29.324423,100,11544,31.9602,35.957623,240,0,58-11544,11651,N/A
2025-11-22T13:47:29.324423,100,48886,32.00795,35.871902,162.9,0,58-48886,10618,N/A
2025-11-22T13:47:29.324423,100,50152,31.985847,35.897465,140,0,58-50152,10622,N/A
2025-11-22T13:47:29.324423,100,11014,31.989996,35.943726,250.9,0,58-11014,11649,N/A
