ping_time,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-20T06:06:46.134660,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:06:46.134660,11721,31.94607,35.928394,298.85,0,58-11721,10637,N/A
2025-11-20T06:06:46.134660,11535,31.946108,35.923836,251.05,1,58-11535,10636,N/A
2025-11-20T06:06:46.134660,10996,31.945545,35.907257,0,1,58-10996,10635,N/A
2025-11-20T06:06:46.134660,93341,31.945328,35.928497,31.7,1,58-93341,10643,N/A
2025-11-20T06:06:46.134660,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:06:46.134660,11541,32.020844,35.843742,189.81,1,58-11541,10642,N/A
2025-11-20T06:07:30.873043,37113,32.024,35.851456,71.5,0,58-37113,10613,N/A
2025-11-20T06:07:30.873043,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:07:30.873043,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:07:30.873043,11721,31.945911,35.922924,247.6,0,58-11721,10637,N/A
2025-11-20T06:07:30.873043,10978,31.945415,35.928635,0,1,58-10978,10643,N/A
2025-11-20T06:07:30.873043,11535,31.946108,35.923836,251.05,1,58-11535,10636,N/A
2025-11-20T06:07:30.873043,10996,31.945612,35.906723,0,1,58-10996,10634,N/A
2025-11-20T06:07:30.873043,93341,31.94533,35.928493,31.7,1,58-93341,10643,N/A
2025-11-20T06:07:30.873043,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:07:30.873043,11541,32.020844,35.843742,189.81,1,58-11541,10642,N/A
2025-11-20T06:08:15.789756,37113,32.024673,35.853977,76.7,0,58-37113,10613,N/A
2025-11-20T06:08:15.789756,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:08:15.789756,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:08:15.789756,11721,31.945925,35.920082,284.36,0,58-11721,10637,N/A
2025-11-20T06:08:15.789756,10978,31.945415,35.928635,0,1,58-10978,10643,N/A
2025-11-20T06:08:15.789756,11535,31.946108,35.923836,251.05,1,58-11535,10636,N/A
2025-11-20T06:08:15.789756,10996,31.947254,35.90444,320.51,1,58-10996,10634,N/A
2025-11-20T06:08:15.789756,93341,31.94533,35.928493,31.7,1,58-93341,10643,N/A
2025-11-20T06:08:15.789756,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:08:15.789756,11541,32.020634,35.84344,253.88,1,58-11541,10642,N/A
2025-11-20T06:08:59.619024,37113,32.024723,35.855007,85.7,0,58-37113,11675,N/A
2025-11-20T06:08:59.619024,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:08:59.619024,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:08:59.619024,11721,31.947601,35.916607,305.52,0,58-11721,10637,N/A
2025-11-20T06:08:59.619024,10978,31.945415,35.928635,0,1,58-10978,10643,N/A
2025-11-20T06:08:59.619024,11535,31.948042,35.915592,0,1,58-11535,10635,N/A
2025-11-20T06:08:59.619024,10996,31.950516,35.90128,308.77,1,58-10996,10634,N/A
2025-11-20T06:08:59.619024,93341,31.94533,35.928493,31.7,1,58-93341,10643,N/A
2025-11-20T06:08:59.619024,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:08:59.619024,11541,32.020634,35.84344,253.88,1,58-11541,10642,N/A
2025-11-20T06:09:41.377152,11017,31.947754,35.91595,0,0,58-11017,10635,N/A
2025-11-20T06:09:41.377152,75259,32.022736,35.84703,71.8,0,58-75259,10612,N/A
2025-11-20T06:09:41.377152,37113,32.02472,35.855507,93.6,0,58-37113,11675,N/A
2025-11-20T06:09:41.377152,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:09:41.377152,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:09:41.377152,11721,31.948156,35.915592,0,0,58-11721,10637,N/A
2025-11-20T06:09:41.377152,10978,31.945415,35.928635,0,1,58-10978,10643,N/A
2025-11-20T06:09:41.377152,11535,31.947386,35.911316,243.92,1,58-11535,10635,N/A
2025-11-20T06:09:41.377152,10996,31.952538,35.8914,296.47,1,58-10996,10634,N/A
2025-11-20T06:09:41.377152,93341,31.945332,35.92849,31.7,1,58-93341,10643,N/A
2025-11-20T06:09:41.377152,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:09:41.377152,11541,32.020844,35.843742,189.81,1,58-11541,10642,N/A
2025-11-20T06:10:24.822507,11017,31.947754,35.91595,0,0,58-11017,10635,N/A
2025-11-20T06:10:24.822507,75259,32.023045,35.84813,71.8,0,58-75259,10613,N/A
2025-11-20T06:10:24.822507,37113,32.02472,35.855507,93.6,0,58-37113,11675,N/A
2025-11-20T06:10:24.822507,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:10:24.822507,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:10:24.822507,11721,31.947796,35.912064,245.01,0,58-11721,10637,N/A
2025-11-20T06:10:24.822507,10978,31.945415,35.928635,0,1,58-10978,10643,N/A
2025-11-20T06:10:24.822507,11535,31.94556,35.907288,226.89,1,58-11535,10635,N/A
2025-11-20T06:10:24.822507,10996,31.954155,35.887463,292.73,1,58-10996,10634,N/A
2025-11-20T06:10:24.822507,93341,31.94534,35.928493,30.2,1,58-93341,10643,N/A
2025-11-20T06:10:24.822507,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:10:24.822507,11541,32.020844,35.843742,189.81,1,58-11541,10642,N/A
2025-11-20T06:11:12.972713,11017,31.94565,35.922554,69.31,0,58-11017,10635,N/A
2025-11-20T06:11:12.972713,75259,32.024525,35.853504,73.09,0,58-75259,10613,N/A
2025-11-20T06:11:12.972713,37113,32.01888,35.864605,137.69,0,58-37113,11675,N/A
2025-11-20T06:11:12.972713,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:11:12.972713,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:11:12.972713,11721,31.946117,35.908073,243.48,0,58-11721,10637,N/A
2025-11-20T06:11:12.972713,10978,31.945415,35.928635,0,1,58-10978,10643,N/A
2025-11-20T06:11:12.972713,11535,31.945547,35.90727,0,1,58-11535,10635,N/A
2025-11-20T06:11:12.972713,10996,31.955372,35.884045,0,1,58-10996,10631,N/A
2025-11-20T06:11:12.972713,93341,31.94534,35.928493,30.2,1,58-93341,10643,N/A
2025-11-20T06:11:12.972713,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:11:12.972713,11541,32.020634,35.84344,253.88,1,58-11541,10642,N/A
2025-11-20T06:11:53.341865,11017,31.946327,35.925613,85.76,0,58-11017,10635,N/A
