ping_time,route,busId,lat,lng,bearing,direction,plateNumber,status,velocity
2026-01-23T15:47:11.014595,99,88230,31.99991,36.013805,326.39,0,58-88230,🛑 PARKED (EXTREME),0.0
2026-01-23T15:47:50.946653,99,93341,32.02084,35.842712,295.1,0,58-93341,🛑 PARKED (EXTREME),0.0
2026-01-23T15:47:50.946653,99,97599,32.020844,35.84271,274.5,0,58-97599,🛑 PARKED (EXTREME),0.0
2026-01-23T15:47:50.946653,99,11014,32.0247,35.854153,84.1,0,58-11014,🟡 STOPPED (BOARDING?),0.0
2026-01-23T15:47:50.946653,99,61004,31.985863,35.89743,144.4,0,58-61004,🟢 MOVING,4.408010801096441
2026-01-23T15:47:50.946653,99,69779,31.962421,35.882282,213.5,0,58-69779,🟢 MOVING,7.427546474278252
2026-01-23T15:47:50.946653,99,68570,31.95749,35.880154,122.8,0,58-68570,🟢 MOVING,3.4390217770438642
2026-01-23T15:47:50.946653,99,25354,31.94548,35.928753,205.5,0,58-25354,🛑 PARKED (EXTREME),0.0
2026-01-23T15:47:50.946653,99,88230,31.99991,36.013805,326.39,0,58-88230,🛑 PARKED (EXTREME),0.0
2026-01-23T15:48:27.900856,99,93341,32.02084,35.842712,295.1,0,58-93341,🛑 PARKED (EXTREME),0.0
2026-01-23T15:48:27.900856,99,97599,32.020844,35.84271,274.5,0,58-97599,🛑 PARKED (EXTREME),0.0
2026-01-23T15:48:27.900856,99,11014,32.024773,35.855007,87.5,0,58-11014,🟢 MOVING,2.1759001328454017
2026-01-23T15:48:27.900856,99,61004,31.98586,35.89743,144.4,0,58-61004,🟡 STOPPED (BOARDING?),0.0
2026-01-23T15:48:27.900856,99,69779,31.958372,35.879227,209.8,0,58-69779,🟢 MOVING,14.375645545578722
2026-01-23T15:48:27.900856,99,68570,31.955399,35.884018,122.4,0,58-68570,🟢 MOVING,11.627462105991944
2026-01-23T15:48:27.900856,99,25354,31.94548,35.928753,205.5,0,58-25354,🛑 PARKED (EXTREME),0.0
2026-01-23T15:48:27.900856,99,88230,31.99991,36.013805,326.39,0,58-88230,🛑 PARKED (EXTREME),0.0
2026-01-23T15:49:00.760147,99,93341,32.02084,35.842712,295.1,0,58-93341,🛑 PARKED (EXTREME),0.0
