ping_time,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-13T21:49:28.756258,11490,32.021458,35.842648,25.68,0,58-11490,10612,N/A
2025-11-13T21:49:28.756258,11502,32.020702,35.841812,251.01,0,58-11502,10612,N/A
2025-11-13T21:49:28.756258,47376,32.02076,35.842773,283.86,0,58-47376,10612,N/A
2025-11-13T21:49:28.756258,10978,32.02436,35.85704,108.02,0,58-10978,11675,N/A
2025-11-13T21:49:28.756258,55857,32.02087,35.8424,290.3,0,58-55857,10612,N/A
2025-11-13T21:49:28.756258,11499,32.002323,35.87541,138.16,0,58-11499,10619,N/A
2025-11-13T21:49:28.756258,11688,32.0206,35.842278,0,0,58-11688,10613,N/A
2025-11-13T21:49:28.756258,11526,31.945496,35.90672,127.68,0,58-11526,10632,N/A
2025-11-13T21:49:28.756258,10984,31.98304,35.894615,225.11,0,58-10984,10625,N/A
2025-11-13T21:49:28.756258,11535,31.948174,35.91485,0,0,58-11535,10641,N/A
2025-11-13T21:49:28.756258,56867,32.02081,35.842693,290,0,58-56867,10612,N/A
2025-11-13T21:49:28.756258,93341,32.003635,36.01485,179.4,0,58-93341,10625,N/A
2025-11-13T21:49:28.756258,11550,31.999641,36.01461,60.46,0,58-11550,10623,N/A
2025-11-13T21:49:28.756258,11415,32.020874,35.842747,289.39,0,58-11415,10612,N/A
2025-11-13T21:49:28.756258,84113,32.022423,35.84569,68.59,0,58-84113,10612,N/A
2025-11-13T21:49:28.756258,42113,31.945889,35.928482,117,0,58-42113,10636,N/A
2025-11-13T21:49:28.756258,11670,32.021206,35.841835,308.19,0,58-11670,10613,N/A
2025-11-13T21:49:28.756258,11721,32.000057,36.01624,0,0,58-11721,10637,N/A
2025-11-13T21:49:28.756258,56302,31.945595,35.928814,181.1,0,58-56302,10635,N/A
2025-11-13T21:49:28.756258,10996,31.946297,35.92671,0,0,58-10996,10636,N/A
2025-11-13T21:49:28.756258,11541,31.964672,35.884033,0,0,58-11541,10637,N/A
2025-11-13T21:49:28.756258,11649,31.999647,36.01603,0,0,58-11649,11675,N/A
2025-11-13T21:49:28.756258,11652,32.000347,36.014343,0,0,58-11652,10637,N/A
2025-11-13T21:49:28.756258,66163,31.945396,35.928577,29.7,1,58-66163,10643,N/A
2025-11-13T21:49:28.756258,59197,31.945492,35.928658,41.5,1,58-59197,10643,N/A
2025-11-13T21:49:28.756258,11682,31.945349,35.928738,0,1,58-11682,10643,N/A
2025-11-13T21:49:28.756258,11364,31.951813,35.897057,268.29,1,58-11364,10633,N/A
2025-11-13T21:49:28.756258,94951,31.985647,35.897953,81.3,1,58-94951,10625,N/A
2025-11-13T21:49:28.756258,78890,31.964247,35.883804,36.5,1,58-78890,10629,N/A
2025-11-13T21:49:28.756258,73439,31.992687,35.88994,305.3,1,58-73439,10622,N/A
2025-11-13T21:49:28.756258,45556,31.945335,35.928696,196.3,1,58-45556,10643,N/A
2025-11-13T21:49:28.756258,75259,32.000088,36.01617,187,1,58-75259,10635,N/A
2025-11-13T21:49:28.756258,11496,31.998507,36.005356,342.1,1,58-11496,10635,N/A
2025-11-13T21:49:28.756258,37113,31.945536,35.92864,31.1,1,58-37113,10643,N/A
2025-11-13T21:49:28.756258,11514,31.990028,35.978634,40.11,1,58-11514,10635,N/A
2025-11-13T21:49:28.756258,46750,31.999302,36.01433,0.5,1,58-46750,10635,N/A
2025-11-13T21:49:28.756258,88302,32.021423,35.843773,180.9,1,58-88302,10613,N/A
2025-11-13T21:49:28.756258,63779,31.945541,35.928696,0,1,58-63779,10643,N/A
2025-11-13T21:49:28.756258,11017,31.999977,36.015854,0,1,58-11017,10634,N/A
2025-11-13T21:49:28.756258,11547,31.999926,36.015854,0,1,58-11547,10635,N/A
2025-11-13T21:49:28.756258,11532,31.992254,35.89032,0,1,58-11532,10622,N/A
2025-11-13T21:49:28.756258,11718,32.000053,36.015923,0,1,58-11718,10642,N/A
2025-11-13T21:50:29.917798,11490,32.0225,35.84629,75.66,0,58-11490,10612,N/A
2025-11-13T21:50:29.917798,11502,32.020702,35.841812,251.01,0,58-11502,10612,N/A
2025-11-13T21:50:29.917798,47376,32.02076,35.842773,283.86,0,58-47376,10612,N/A
2025-11-13T21:50:29.917798,10978,32.01929,35.864063,135.21,0,58-10978,10616,N/A
2025-11-13T21:50:29.917798,55857,32.02087,35.8424,290.3,0,58-55857,10612,N/A
2025-11-13T21:50:29.917798,11499,31.997963,35.881535,127.07,0,58-11499,10619,N/A
2025-11-13T21:50:29.917798,11688,32.0206,35.842278,0,0,58-11688,10613,N/A
2025-11-13T21:50:29.917798,11526,31.9455,35.90713,57.4,0,58-11526,10632,N/A
2025-11-13T21:50:29.917798,10984,31.98097,35.892185,226.21,0,58-10984,10626,N/A
2025-11-13T21:50:29.917798,11535,31.948174,35.91485,0,0,58-11535,10641,N/A
2025-11-13T21:50:29.917798,56867,32.02081,35.842693,290,0,58-56867,10612,N/A
